0.47 0.885 0.196 3 -7.224 1 0.0354 138.153 4 0.78 3.22e-05 1 
0.29 0.915 0 10 -7.896 0 0.17 83.141 1 0.187 0.0346 5 
0.487 0.869 0.129 8 -9.801 0 0.0611 130.875 4 0.227 0.000432 5 
0.463 0.978 1.41e-05 8 -3.067 1 0.196 125.005 4 0.311 4.5e-06 7 
0.648 0.25 1.54e-05 6 -11.989 0 0.274 127.675 4 0.201 0.547 5 
0.828 0.487 1.86e-05 6 -6.142 0 0.0343 85.027 4 0.772 0.247 6 
0.416 0.961 0.000184 5 -4.547 0 0.0791 89.974 4 0.258 0.00104 7 
0.44 0.919 0.954 7 -9.73 0 0.0603 136.105 4 0.0795 0.0015 5 
0.632 0.42 0.767 5 -8.34 1 0.0463 112.912 4 0.525 0.894 4 
0.558 0.774 0.0456 3 -3.064 0 0.0288 89.969 4 0.783 0.513 1 
0.527 0.8 5.2e-06 2 -3.805 1 0.0506 128.088 4 0.272 0.0975 5 
0.736 0.891 1.74e-05 10 -2.866 1 0.117 177.981 4 0.79 0.11 8 
0.758 0.675 1.07e-06 8 -5.529 1 0.0387 96.005 4 0.453 0.0191 2 
0.568 0.438 0.0657 6 -19.746 1 0.059 129.975 4 0.302 0.0109 5 
0.725 0.916 0 2 -6.63 1 0.13 153.963 3 0.822 0.00357 6 
0.505 0.397 0 5 -9.349 1 0.324 95.063 1 0.544 0.716 6 
0.422 0.902 0.451 10 -9.336 0 0.129 137.532 4 0.0785 0.000822 5 
0.283 0.942 0.846 9 -6.832 1 0.0592 130.064 4 0.0387 6.93e-06 5 
0.433 0.829 0 9 -4.736 1 0.0458 152.088 4 0.519 0.0555 0 
0.53 0.811 0.831 0 -9.343 1 0.0997 176.142 4 0.7 0.115 4 
0.479 0.889 0.0435 9 -8.922 1 0.536 132.332 4 0.158 0.00521 5 
0.234 0.0324 0.833 5 -23.913 1 0.0362 93.365 3 0.137 0.987 3 
0.596 0.869 0.173 10 -11.97 1 0.037 109.902 4 0.949 0.0116 2 
0.669 0.754 0.0069 10 -12.223 1 0.0279 112.683 4 0.908 0.134 1 
0.612 0.666 0.0121 1 -10.864 0 0.335 202.102 4 0.626 0.00341 6 
0.205 0.148 0.00101 1 -20.197 0 0.0456 99.155 4 0.0358 0.921 3 
0.362 0.83 0 6 -7.101 0 0.274 69.143 4 0.737 0.0656 5 
0.243 0.821 0.685 11 -7.223 0 0.0549 164.04 4 0.149 0.00014 7 
0.454 0.699 0.00217 10 -9.834 0 0.0461 129.878 4 0.221 0.0013 5 
0.489 0.556 6.65e-05 7 -11.013 0 0.0512 131.871 4 0.151 0.449 5 
0.588 0.149 9.65e-05 7 -16.728 0 0.0319 124.689 4 0.116 0.846 1 
0.415 0.962 0.927 5 -10.203 0 0.121 132.273 4 0.0354 0.000885 5 
0.661 0.816 0.0116 7 -5.434 1 0.0343 96.957 4 0.143 0.0904 5 
0.41 0.833 0.787 7 -6.532 1 0.0682 139.967 4 0.176 0.0164 5 
0.741 0.697 2.28e-05 0 -7.028 1 0.0277 116.109 4 0.764 0.0664 1 
0.633 0.656 0 8 -5.089 0 0.0533 136.076 4 0.514 0.191 2 
0.536 0.288 4.28e-05 10 -9.212 1 0.0289 115.725 4 0.117 0.956 0 
0.388 0.952 1.95e-05 10 -3.018 1 0.0598 151.288 4 0.525 0.000628 2 
0.53 0.769 1.34e-05 7 -8.974 0 0.176 129.947 3 0.249 0.0165 5 
0.312 0.156 0.571 5 -17.421 1 0.0381 134.179 3 0.184 0.797 3 
0.681 0.708 0.14 5 -6.019 0 0.0304 92.993 4 0.359 0.042 2 
0.579 0.685 3.16e-05 11 -6.058 1 0.026 95.187 4 0.671 0.000121 1 
0.781 0.718 0.552 1 -6.559 1 0.0394 129.956 4 0.191 0.352 2 
0.672 0.835 0.639 5 -6.915 1 0.0321 122.001 4 0.247 0.00125 5 
0.171 0.998 0.819 5 -7.137 1 0.137 176.442 4 0.0793 5.04e-05 1 
0.46 0.829 0.898 4 -11.033 0 0.0342 135.693 4 0.387 0.0447 5 
0.509 0.515 0.00188 2 -9.029 1 0.0891 110.99 4 0.596 0.403 1 
0.522 0.4 0.0119 11 -9.55 0 0.0411 139.803 4 0.217 0.675 2 
0.562 0.379 6.94e-05 0 -9.398 1 0.0392 82.097 4 0.52 0.76 4 
0.765 0.578 0.689 7 -14.18 1 0.0402 132.871 4 0.972 0.587 4 
0.447 0.748 9.98e-05 2 -6.126 1 0.0327 89.985 4 0.425 0.00514 1 
0.859 0.44 0.537 9 -11.224 0 0.0514 121.002 4 0.739 0.14 5 
0.535 0.631 0.0735 0 -8.136 0 0.0413 97.211 3 0.359 0.118 4 
0.659 0.781 4.92e-05 5 -4.422 1 0.0527 124.014 4 0.29 0.0291 5 
0.584 0.977 0.906 5 -2.154 0 0.0508 130.03 4 0.25 0.00254 5 
0.5 0.74 5.64e-06 10 -3.317 1 0.0398 123.45 4 0.321 0.155 2 
0.798 0.644 0 6 -6.088 0 0.236 139.024 4 0.281 0.141 6 
0.688 0.489 0.00817 4 -7.978 0 0.034 145.003 4 0.864 0.214 1 
0.434 0.748 0.000273 1 -7.707 1 0.0522 151.265 4 0.702 0.11 2 
0.605 0.872 0 8 -2.361 0 0.0431 127.117 4 0.895 0.0427 8 
0.66 0.786 0 2 -4.757 1 0.17 177.833 4 0.849 0.209 8 
0.662 0.768 5.65e-05 6 -4.316 1 0.0423 99.942 4 0.64 0.0601 2 
0.297 0.234 0.131 10 -15.42 0 0.0391 134.591 3 0.0935 0.987 3 
0.662 0.847 0.000108 0 -4.074 1 0.0581 170.049 4 0.423 0.226 2 
0.697 0.921 0.187 1 -5.238 1 0.0458 120.009 4 0.674 0.0566 5 
0.45 0.111 0.000603 4 -17.016 0 0.0306 81.978 4 0.16 0.962 2 
0.727 0.841 0.768 6 -6.432 0 0.0399 121.0 4 0.156 0.00425 5 
0.625 0.852 0 0 -3.614 1 0.0574 184.212 4 0.842 0.0551 8 
0.611 0.657 0 0 -7.976 1 0.0759 96.001 4 0.409 0.256 2 
0.408 0.785 0.00806 10 -10.708 0 0.0823 138.067 4 0.178 0.00592 5 
0.644 0.518 1.33e-06 7 -10.02 1 0.0805 169.799 4 0.466 0.00646 6 
0.7 0.361 0.137 5 -6.979 1 0.0301 98.001 4 0.463 0.118 2 
0.966 0.892 0.569 7 -2.975 1 0.0993 124.981 4 0.235 0.169 5 
0.633 0.683 0 1 -4.648 1 0.0277 131.046 4 0.56 0.0902 0 
0.733 0.417 0.908 8 -11.329 1 0.0343 101.991 4 0.223 0.757 5 
0.697 0.751 0.889 7 -5.599 1 0.0658 130.009 4 0.546 8.98e-05 5 
0.611 0.662 0.302 5 -8.747 0 0.0317 156.014 4 0.97 0.696 4 
