0.463 0.978 1.41e-05 8 -3.067 1 0.196 125.005 4 0.311 4.5e-06 4 
0.533 0.249 0 0 -8.532 0 0.0451 116.599 4 0.513 0.955 3 
0.28 0.139 1.22e-05 9 -13.5 1 0.0319 141.441 3 0.328 0.938 2 
0.516 0.953 0 9 -3.828 1 0.0624 171.971 4 0.849 0.0996 2 
0.63 0.357 0 5 -9.392 0 0.026 104.965 4 0.668 0.0999 1 
0.702 0.445 0 9 -9.693 0 0.05 110.056 4 0.326 0.0575 3 
0.622 0.63 1.11e-06 11 -7.232 1 0.0335 90.987 4 0.527 0.0493 3 
0.828 0.487 1.86e-05 6 -6.142 0 0.0343 85.027 4 0.772 0.247 4 
0.834 0.584 0 3 -7.238 0 0.0366 106.967 4 0.964 0.00658 2 
0.567 0.599 3.1e-05 9 -6.903 1 0.0402 126.524 4 0.559 0.0226 1 
0.416 0.961 0.000184 5 -4.547 0 0.0791 89.974 4 0.258 0.00104 0 
0.769 0.364 0.0131 7 -14.337 1 0.415 96.261 4 0.236 0.158 4 
0.466 0.556 0.00867 1 -10.829 1 0.0337 145.081 3 0.351 0.701 2 
0.758 0.675 1.07e-06 8 -5.529 1 0.0387 96.005 4 0.453 0.0191 3 
0.451 0.231 0.631 6 -13.764 1 0.0299 99.033 4 0.179 0.99 3 
0.559 0.907 0 0 -4.158 0 0.0403 109.05 4 0.335 0.00595 1 
0.147 0.0119 0.86 8 -30.688 1 0.0401 138.631 4 0.0326 0.958 0 
0.725 0.916 0 2 -6.63 1 0.13 153.963 3 0.822 0.00357 4 
0.481 0.965 0.000727 8 -2.993 1 0.0875 155.938 4 0.652 0.000904 3 
0.505 0.397 0 5 -9.349 1 0.324 95.063 1 0.544 0.716 4 
0.13 0.113 0.853 2 -21.218 0 0.0403 44.611 4 0.0468 0.00304 1 
0.4 0.164 0.000883 7 -15.118 1 0.0317 79.865 3 0.0385 0.932 2 
0.576 0.831 0.000157 7 -6.208 0 0.055 124.932 4 0.229 0.00137 3 
0.509 0.79 0.000149 6 -3.743 0 0.0366 127.946 4 0.606 0.325 3 
0.433 0.829 0 9 -4.736 1 0.0458 152.088 4 0.519 0.0555 2 
0.593 0.186 0.0184 3 -13.903 1 0.0563 182.555 4 0.783 0.989 3 
0.824 0.94 0.635 0 -3.955 1 0.183 127.936 4 0.199 0.000161 4 
0.53 0.811 0.831 0 -9.343 1 0.0997 176.142 4 0.7 0.115 1 
0.37 0.673 3.75e-05 5 -8.507 1 0.0338 140.302 4 0.668 0.683 1 
0.559 0.665 0 7 -6.233 1 0.027 75.023 4 0.395 0.403 2 
0.352 0.915 0.00136 2 -3.356 1 0.05 184.964 4 0.438 0.000332 1 
0.641 0.73 0.829 9 -13.998 1 0.043 115.771 4 0.696 0.445 1 
0.224 0.681 7.79e-05 7 -7.012 1 0.0419 172.459 3 0.311 0.0368 4 
0.234 0.0324 0.833 5 -23.913 1 0.0362 93.365 3 0.137 0.987 0 
